iteration,l1_loss,loss,ssim,psnr,ema_loss,ema_psnr,ema_ssim
7300,0.03255531191825867,0.07841342687606812,0.7381541132926941,23.226608276367188,0.06501931987387997,"tensor(23.5510, device='cuda:0')",0.8025107873117079
7310,0.036576829850673676,0.07296590507030487,0.7814778089523315,23.55672836303711,0.06819795395244993,"tensor(23.5533, device='cuda:0')",0.7940975959679574
7320,0.03760693967342377,0.06914471089839935,0.8047041893005371,22.258018493652344,0.0685766567308297,"tensor(23.0352, device='cuda:0')",0.7983402333009892
7330,0.03193910792469978,0.07068818062543869,0.7743155360221863,23.103830337524414,0.0694212662886733,"tensor(23.0626, device='cuda:0')",0.7887303543894681
7340,0.03057692013680935,0.062095530331134796,0.8118300437927246,24.454011917114258,0.06649097190565789,"tensor(23.6192, device='cuda:0')",0.7979702301507707
7350,0.031930528581142426,0.07621216773986816,0.7466613054275513,23.12364387512207,0.070379450239342,"tensor(23.4210, device='cuda:0')",0.7774466602614829
7360,0.06837968528270721,0.09023672342300415,0.8223351240158081,17.808176040649414,0.07832235951280686,"tensor(21.1759, device='cuda:0')",0.7954020457632129
7370,0.036191657185554504,0.07151935249567032,0.787169873714447,23.031156539916992,0.07560115670595224,"tensor(21.9180, device='cuda:0')",0.7921091769437065
7380,0.03484500199556351,0.07257797569036484,0.7764901518821716,23.618026733398438,0.07439188429971728,"tensor(22.5980, device='cuda:0')",0.7858615669190925
7390,0.05828584358096123,0.09364116191864014,0.7649375796318054,18.84269142150879,0.08209159534728643,"tensor(21.0959, device='cuda:0')",0.7774919720041776
7400,0.03197161480784416,0.06650352478027344,0.7953688502311707,24.10537338256836,0.07585636712048123,"tensor(22.2997, device='cuda:0')",0.7846427232949749
7410,0.027550561353564262,0.05811667442321777,0.8196188807487488,24.84541893005371,0.06876049004157585,"tensor(23.3180, device='cuda:0')",0.7986331862764844
7420,0.03925607353448868,0.07310332357883453,0.7915076613426208,22.63330841064453,0.07049762345647932,"tensor(23.0441, device='cuda:0')",0.7957829763029389
7430,0.03061544895172119,0.07382319122552872,0.7533458471298218,23.715553283691406,0.07182785056409907,"tensor(23.3127, device='cuda:0')",0.7788081246336921
7440,0.02514895796775818,0.05486299842596054,0.8262808322906494,24.330852508544922,0.06504190970884366,"tensor(23.7200, device='cuda:0')",0.797797207696475
7450,0.042381636798381805,0.0765596330165863,0.7867283821105957,20.520322799682617,0.06964899903194072,"tensor(22.4401, device='cuda:0')",0.7933696774621233
7460,0.026318158954381943,0.055002182722091675,0.8302617073059082,23.635225296020508,0.0637902725080011,"tensor(22.9182, device='cuda:0')",0.8081264893996372
7470,0.031283989548683167,0.06973592936992645,0.7764562964439392,22.864559173583984,0.06616853525277124,"tensor(22.8967, device='cuda:0')",0.795458412217358
7480,0.022204656153917313,0.0430673286318779,0.8734819889068604,25.52077865600586,0.0569280526044139,"tensor(23.9463, device='cuda:0')",0.826667842893159
7490,0.02546592615544796,0.054971057921648026,0.8270084261894226,25.29141616821289,0.05614525473130755,"tensor(24.4844, device='cuda:0')",0.8268040762116644
7500,0.034231092780828476,0.06645679473876953,0.8046404123306274,23.21153450012207,0.06026987073429234,"tensor(23.9752, device='cuda:0')",0.8179386106592497
7510,0.0417548231780529,0.1062263697385788,0.6358874440193176,21.871206283569336,0.07865247033600692,"tensor(23.1336, device='cuda:0')",0.7451181440032768
7520,0.03368917852640152,0.07209238409996033,0.7742947936058044,22.572994232177734,0.07602843584158828,"tensor(22.9094, device='cuda:0')",0.7567888038442878
7530,0.041413068771362305,0.09218237549066544,0.7047404050827026,21.42362403869629,0.08249001170121914,"tensor(22.3151, device='cuda:0')",0.7359694443396537
7540,0.029951948672533035,0.061415139585733414,0.8127321004867554,23.22705841064453,0.07406006285502485,"tensor(22.6799, device='cuda:0')",0.7666745067984944
7550,0.03175913542509079,0.07141982764005661,0.7699373960494995,23.184886932373047,0.07300396876903756,"tensor(22.8819, device='cuda:0')",0.7679796624988964
7560,0.03820354491472244,0.09035274386405945,0.7010504603385925,21.676319122314453,0.0799434788070463,"tensor(22.3997, device='cuda:0')",0.7412079816347747
7570,0.03487830609083176,0.06526753306388855,0.8131755590438843,22.982913970947266,0.07407310050978319,"tensor(22.6330, device='cuda:0')",0.7699950125984185
7580,0.05292017012834549,0.08171708881855011,0.8030952215194702,20.200225830078125,0.07713069583328996,"tensor(21.6599, device='cuda:0')",0.7832350961668393
7590,0.037166692316532135,0.0717351958155632,0.7899907827377319,21.984397888183594,0.07497249582619925,"tensor(21.7897, device='cuda:0')",0.7859373707951963
7600,0.033005595207214355,0.0654914528131485,0.8045651316642761,23.341405868530273,0.07118007862097894,"tensor(22.4104, device='cuda:0')",0.7933884751428282
7610,0.03180265426635742,0.07137296348810196,0.7703458070755005,23.291282653808594,0.07125723256782815,"tensor(22.7627, device='cuda:0')",0.784171407915897
7620,0.02589995227754116,0.055274076759815216,0.8272294402122498,25.255882263183594,0.06486397024462298,"tensor(23.7600, device='cuda:0')",0.8013946208344381
7630,0.03855586424469948,0.06881629675626755,0.8101419806480408,21.854124069213867,0.06644490084928081,"tensor(22.9976, device='cuda:0')",0.8048935647598792
7640,0.03391967713832855,0.07499753683805466,0.7606910467147827,22.989988327026367,0.06986595524479035,"tensor(22.9946, device='cuda:0')",0.7872125575418405
7650,0.040182098746299744,0.0907215029001236,0.7071208953857422,21.645843505859375,0.07820817430692364,"tensor(22.4551, device='cuda:0')",0.7551758926794012
7660,0.03544887155294418,0.06677403301000595,0.8079253435134888,22.651948928833008,0.07363451778815656,"tensor(22.5338, device='cuda:0')",0.7762756730130362
7670,0.02813190221786499,0.05725165829062462,0.8262693285942078,23.610275268554688,0.0670813739891438,"tensor(22.9644, device='cuda:0')",0.7962731352455048
7680,0.028784116730093956,0.05580863356590271,0.8360933065414429,23.212749481201172,0.06257227781984737,"tensor(23.0637, device='cuda:0')",0.8122012037638799
7690,0.03932502865791321,0.05729985237121582,0.8708008527755737,21.590030670166016,0.06046330764039475,"tensor(22.4743, device='cuda:0')",0.8356410633685575
7700,0.04083142429590225,0.0720883160829544,0.8028841018676758,20.90574073791504,0.06511331101741862,"tensor(21.8469, device='cuda:0')",0.8225382787682047
7710,0.030602766200900078,0.06119152158498764,0.8164534568786621,22.661773681640625,0.06354459524444622,"tensor(22.1728, device='cuda:0')",0.8201043500123877
7720,0.030196070671081543,0.06718949973583221,0.7848367691040039,23.0123233795166,0.06500255704100062,"tensor(22.5086, device='cuda:0')",0.8059973176490342
7730,0.03916879743337631,0.06916879117488861,0.8108312487602234,22.583507537841797,0.06666905069455581,"tensor(22.5386, device='cuda:0')",0.8079308900935098
7740,0.04324285313487053,0.07645303010940552,0.7907062768936157,21.941184997558594,0.0705826424604957,"tensor(22.2996, device='cuda:0')",0.8010410448135521
7750,0.0764930471777916,0.1119997650384903,0.7459733486175537,17.61861801147461,0.08714949149169354,"tensor(20.4272, device='cuda:0')",0.7790139663351527
7760,0.034899380058050156,0.07887618243694305,0.7452166080474854,22.509380340576172,0.08384016786979334,"tensor(21.2601, device='cuda:0')",0.7654950230200858
7770,0.026740211993455887,0.054947786033153534,0.8322219252586365,24.091190338134766,0.07228321513513741,"tensor(22.3925, device='cuda:0')",0.7921857839155061
7780,0.0362236350774765,0.08443570137023926,0.7227160334587097,22.67085075378418,0.07714420962917815,"tensor(22.5039, device='cuda:0')",0.7643978837327876
7790,0.03543683513998985,0.06626806408166885,0.8104070425033569,22.964475631713867,0.07279375141017443,"tensor(22.6881, device='cuda:0')",0.7828015472410154
7800,0.03678427264094353,0.06511668115854263,0.8215537071228027,21.437480926513672,0.0697229233095217,"tensor(22.1879, device='cuda:0')",0.7983024111937302
7810,0.04485147446393967,0.07323247194290161,0.813243567943573,19.875288009643555,0.07112674276287367,"tensor(21.2628, device='cuda:0')",0.8042788738936673
7820,0.04965491592884064,0.07798311859369278,0.8087040781974792,19.329378128051758,0.07386929309520132,"tensor(20.4894, device='cuda:0')",0.806048955615192
7830,0.0416119359433651,0.09955169260501862,0.6686892509460449,21.74341583251953,0.08414225289912824,"tensor(20.9910, device='cuda:0')",0.7511050737475331
7840,0.028135662898421288,0.0673472061753273,0.7758066058158875,24.069807052612305,0.07742423420960787,"tensor(22.2225, device='cuda:0')",0.7609856865748748
7850,0.03896881639957428,0.07371331751346588,0.7873086929321289,22.581317901611328,0.07593986753115108,"tensor(22.3661, device='cuda:0')",0.7715148891177763
7860,0.035577453672885895,0.06758160889148712,0.8044017553329468,22.347593307495117,0.0725965640752855,"tensor(22.3587, device='cuda:0')",0.7846696356038445
7870,0.030978571623563766,0.065555639564991,0.7961360812187195,22.878293991088867,0.0697801942711677,"tensor(22.5665, device='cuda:0')",0.7892562138497945
7880,0.051232822239398956,0.08043251931667328,0.8027687072753906,20.426904678344727,0.07404112428936993,"tensor(21.7107, device='cuda:0')",0.794661211220033
7890,0.030678577721118927,0.06887786835432053,0.7783249616622925,23.91585350036621,0.07197582191535018,"tensor(22.5927, device='cuda:0')",0.7881267113969368
7900,0.025678396224975586,0.04950786754488945,0.8551742434501648,23.494487762451172,0.06298864016716589,"tensor(22.9534, device='cuda:0')",0.814945724218228
7910,0.0324423611164093,0.06463126093149185,0.8066131472587585,24.02195930480957,0.06364568847289628,"tensor(23.3809, device='cuda:0')",0.8116126934344402
7920,0.030318599194288254,0.06855200231075287,0.7785143852233887,23.365028381347656,0.06560821400803891,"tensor(23.3745, device='cuda:0')",0.7983733701500195
7930,0.06292304396629333,0.10358776152133942,0.7337533831596375,18.95017433166504,0.08080003301335911,"tensor(21.6048, device='cuda:0')",0.7725253753538668
7940,0.03766355663537979,0.08228772133588791,0.739215612411499,22.197345733642578,0.08139510834237063,"tensor(21.8418, device='cuda:0')",0.7592014701769196
7950,0.023771129548549652,0.0493309460580349,0.848429799079895,24.31149673461914,0.06856944342863633,"tensor(22.8297, device='cuda:0')",0.7948928017381098
7960,0.02871750295162201,0.05865737423300743,0.8215831518173218,24.18524742126465,0.06460461575038477,"tensor(23.3719, device='cuda:0')",0.8055689417697947
7970,0.03351942449808121,0.06677182018756866,0.8002185821533203,22.51920509338379,0.06547149752525833,"tensor(23.0308, device='cuda:0')",0.8034287979232049
7980,0.021875545382499695,0.04280964285135269,0.8734539747238159,25.723186492919922,0.05640675565569607,"tensor(24.1078, device='cuda:0')",0.8314388686434493
7990,0.046170424669981,0.08082213997840881,0.7805709838867188,20.280948638916016,0.06617290938478117,"tensor(22.5770, device='cuda:0')",0.811091714740757
8000,0.04509550333023071,0.080741748213768,0.7766732573509216,22.178457260131836,0.0720004449163759,"tensor(22.4176, device='cuda:0')",0.7973243317848229
8010,0.05655217170715332,0.08833189308643341,0.7845492362976074,18.46173858642578,0.0785330241843989,"tensor(20.8353, device='cuda:0')",0.7922142935899368
8020,0.031293630599975586,0.06105654314160347,0.8198918104171753,23.418684005737305,0.07154243176728073,"tensor(21.8686, device='cuda:0')",0.8032853003208322
8030,0.026102613657712936,0.04748494178056717,0.8669857382774353,24.5897274017334,0.06191943577259531,"tensor(22.9571, device='cuda:0')",0.8287654755034735
8040,0.031000953167676926,0.061887871474027634,0.8145644664764404,23.912458419799805,0.06190681005316824,"tensor(23.3392, device='cuda:0')",0.8230850718926603
8050,0.033345356583595276,0.06714622676372528,0.7976502776145935,23.280635833740234,0.06400257673739106,"tensor(23.3158, device='cuda:0')",0.8129111541814336
8060,0.08291193097829819,0.10147065669298172,0.8242944478988647,16.32846450805664,0.07898980871962732,"tensor(20.5209, device='cuda:0')",0.8174644716684061
8070,0.026200611144304276,0.05432736128568649,0.8331656455993652,23.819883346557617,0.069124829746051,"tensor(21.8405, device='cuda:0')",0.8237449412407898
8080,0.028610965237021446,0.06929485499858856,0.7679696083068848,24.13959312438965,0.06919283984706602,"tensor(22.7601, device='cuda:0')",0.8014348080672278
8090,0.02730153501033783,0.05721327289938927,0.8231397867202759,25.048782348632812,0.06440101306799531,"tensor(23.6756, device='cuda:0')",0.8101167995284471
8100,0.043619945645332336,0.07179532945156097,0.8155031204223633,20.35118865966797,0.06735873962142158,"tensor(22.3458, device='cuda:0')",0.8122713278860136
8110,0.03508777916431427,0.08082301914691925,0.736236035823822,22.442380905151367,0.07274445143162064,"tensor(22.3845, device='cuda:0')",0.781857211061137
8120,0.038819074630737305,0.07305437326431274,0.7900044322013855,22.985803604125977,0.07286842016469748,"tensor(22.6250, device='cuda:0')",0.7851160995172364
8130,0.04318720102310181,0.07249442487955093,0.8102766871452332,20.342849731445312,0.07271882205063886,"tensor(21.7121, device='cuda:0')",0.7951803345684352
8140,0.0397137850522995,0.057999901473522186,0.8688556551933289,21.67617416381836,0.06683125381979219,"tensor(21.6978, device='cuda:0')",0.8246504628183926
8150,0.030901839956641197,0.06328939646482468,0.8071603775024414,24.25909423828125,0.06541451087780518,"tensor(22.7223, device='cuda:0')",0.8176544286920122
8160,0.030272923409938812,0.06128622964024544,0.8146605491638184,24.11666488647461,0.06376319838278129,"tensor(23.2800, device='cuda:0')",0.8164568768807346
8170,0.04163691774010658,0.08128106594085693,0.7601423263549805,21.272600173950195,0.07077034540601154,"tensor(22.4771, device='cuda:0')",0.793931056670433
8180,0.02799505740404129,0.05558784678578377,0.8340409994125366,23.81700325012207,0.06469734595792043,"tensor(23.0130, device='cuda:0')",0.8099750337672744
8190,0.032483264803886414,0.06600137054920197,0.799926221370697,24.282331466674805,0.06521895579443304,"tensor(23.5208, device='cuda:0')",0.8059555088086434
8200,0.03267369419336319,0.06750902533531189,0.7931496500968933,23.430988311767578,0.06613498361078458,"tensor(23.4849, device='cuda:0')",0.8008331653239433
8210,0.037665531039237976,0.06882883608341217,0.8065179586410522,22.411235809326172,0.06721252459983562,"tensor(23.0554, device='cuda:0')",0.8031070826507869
8220,0.03309684991836548,0.06813187897205353,0.7917280197143555,23.800737380981445,0.06758026634872279,"tensor(23.3535, device='cuda:0')",0.7985554574762144
8230,0.03219911828637123,0.06844988465309143,0.786547064781189,24.25613021850586,0.06792811367047025,"tensor(23.7146, device='cuda:0')",0.7937521003982042
8240,0.02515268139541149,0.04613577201962471,0.8699318766593933,24.578109741210938,0.059211177010132024,"tensor(24.0600, device='cuda:0')",0.8242240109026798
8250,0.023402824997901917,0.045762479305267334,0.864798903465271,25.521141052246094,0.05383169792818615,"tensor(24.6445, device='cuda:0')",0.8404539679277163
8260,0.023526668548583984,0.04910379648208618,0.848587691783905,25.468645095825195,0.051940537349746164,"tensor(24.9741, device='cuda:0')",0.8437074574701917
8270,0.029937144368886948,0.05777931213378906,0.8308520317077637,23.691137313842773,0.054276047263363325,"tensor(24.4609, device='cuda:0')",0.8385652871652205
8280,0.03238909691572189,0.052911143749952316,0.8650006651878357,22.23463249206543,0.053730085857998926,"tensor(23.5704, device='cuda:0')",0.8491394383742665
8290,0.030211789533495903,0.06342749297618866,0.8037096858024597,22.82672882080078,0.05760904870527482,"tensor(23.2729, device='cuda:0')",0.8309675373455438
8300,0.07486923038959503,0.10788485407829285,0.7600526809692383,16.774335861206055,0.07771937085448202,"tensor(20.6735, device='cuda:0')",0.8026015947950216
8310,0.025082504376769066,0.05354493111371994,0.8326053619384766,25.53262710571289,0.0680495949581772,"tensor(22.6172, device='cuda:0')",0.8146031016524036
8320,0.04253580421209335,0.07280600070953369,0.8061132431030273,21.406902313232422,0.0699521572587198,"tensor(22.1331, device='cuda:0')",0.8112071582326531
8330,0.029663141816854477,0.059327028691768646,0.8220174312591553,23.398456573486328,0.06570210583193933,"tensor(22.6392, device='cuda:0')",0.815531267443254
8340,0.04687894880771637,0.08840282261371613,0.745501697063446,20.634939193725586,0.07478239254465005,"tensor(21.8375, device='cuda:0')",0.7875194392913307
8350,0.029136832803487778,0.059891246259212494,0.8170911073684692,24.637048721313477,0.06882593403047503,"tensor(22.9573, device='cuda:0')",0.7993481065221861
8360,0.12889103591442108,0.14502087235450745,0.7904598116874695,13.274202346801758,0.09930390936008801,"tensor(19.0841, device='cuda:0')",0.7957927885882994
8370,0.05186939239501953,0.08392159640789032,0.7878695726394653,19.98964500427246,0.09315098417920893,"tensor(19.4463, device='cuda:0')",0.7926235022087658
8380,0.04237736761569977,0.10754583775997162,0.6317802667617798,21.807674407958984,0.09890892561151401,"tensor(20.3909, device='cuda:0')",0.7282862080299715
8390,0.03178197890520096,0.07102037966251373,0.772026002407074,23.577682495117188,0.0877535072319139,"tensor(21.6656, device='cuda:0')",0.7457821257808125
8400,0.029393404722213745,0.06889531761407852,0.773097038269043,23.893287658691406,0.08021023138477976,"tensor(22.5567, device='cuda:0')",0.7567080907761047
8410,0.04513506218791008,0.08051081001758575,0.7779862284660339,21.632892608642578,0.08033046283790216,"tensor(22.1872, device='cuda:0')",0.7652193458520764
8420,0.03483644127845764,0.05302903801202774,0.8742005825042725,22.02936553955078,0.0694098929075524,"tensor(22.1240, device='cuda:0')",0.8088118405129548
8430,0.0382370799779892,0.06576498597860336,0.8241233825683594,22.835786819458008,0.06795193013597278,"tensor(22.4087, device='cuda:0')",0.8149364573351167
8440,0.022071566432714462,0.044268734753131866,0.8669425845146179,24.748455047607422,0.058478651982836416,"tensor(23.3446, device='cuda:0')",0.8357389082069171
8450,0.03752867132425308,0.07213692367076874,0.7894300818443298,22.805103302001953,0.06394196065800935,"tensor(23.1288, device='cuda:0')",0.8172153776618822
8460,0.032533615827560425,0.06549246609210968,0.8026721477508545,22.586000442504883,0.06456216283164948,"tensor(22.9117, device='cuda:0')",0.8113980856974712
8470,0.03548490256071091,0.08543264865875244,0.7147763967514038,22.24829864501953,0.07291035716249067,"tensor(22.6463, device='cuda:0')",0.7727494101190442
8480,0.026562385261058807,0.05497217923402786,0.8313886523246765,24.071189880371094,0.06573508599110556,"tensor(23.2163, device='cuda:0')",0.7962051070012972
8490,0.02571254037320614,0.05795136094093323,0.813093364238739,25.058738708496094,0.06262159597103661,"tensor(23.9533, device='cuda:0')",0.8029604098962739
8500,0.03598877787590027,0.08477367460727692,0.7200867533683777,22.692773818969727,0.07148242742553274,"tensor(23.4491, device='cuda:0')",0.7698109472851155
8510,0.04151708632707596,0.06136997789144516,0.8592184782028198,21.305038452148438,0.06743744761189771,"tensor(22.5915, device='cuda:0')",0.8055739596521971
8520,0.03666847199201584,0.08091231435537338,0.7421123385429382,22.233095169067383,0.07282739430928797,"tensor(22.4481, device='cuda:0')",0.7801893112084937
8530,0.043380990624427795,0.07890179753303528,0.7790150046348572,21.548078536987305,0.0752571555987869,"tensor(22.0881, device='cuda:0')",0.7797195885790391
8540,0.0741468071937561,0.10655315220355988,0.7638214826583862,16.980674743652344,0.0877755542406961,"tensor(20.0451, device='cuda:0')",0.7733603462107779
8550,0.038752466440200806,0.06665295362472534,0.8217450976371765,22.921602249145508,0.07932651399430779,"tensor(21.1957, device='cuda:0')",0.7927142467813373
8560,0.029812026768922806,0.05620313063263893,0.8382324576377869,22.862470626831055,0.07007716064964024,"tensor(21.8624, device='cuda:0')",0.8109215311239171
8570,0.03396903723478317,0.06617624312639236,0.8049949407577515,22.356277465820312,0.06851679364034109,"tensor(22.0600, device='cuda:0')",0.8085508949774509
8580,0.028093989938497543,0.05735447257757187,0.8256036043167114,24.455615997314453,0.0640518652152334,"tensor(23.0182, device='cuda:0')",0.815371978713155
8590,0.03412517160177231,0.05911657214164734,0.8409178256988525,21.796056747436523,0.06207774798579897,"tensor(22.5294, device='cuda:0')",0.825590317507434
8600,0.028151724487543106,0.05591793358325958,0.8330172300338745,24.006710052490234,0.05961382222478322,"tensor(23.1203, device='cuda:0')",0.8285610825180101
8610,0.04059417545795441,0.09760262072086334,0.6743636131286621,21.274166107177734,0.07480934162321527,"tensor(22.3818, device='cuda:0')",0.766882094762271
8620,0.04771442338824272,0.07701662927865982,0.8057745695114136,20.061262130737305,0.07569225668539309,"tensor(21.4536, device='cuda:0')",0.782439084661928
8630,0.030509820207953453,0.0637306272983551,0.8033861517906189,23.75136947631836,0.07090760493057789,"tensor(22.3727, device='cuda:0')",0.7908179115134044
8640,0.025258492678403854,0.053401969373226166,0.8340241312980652,25.38409423828125,0.0639053507076372,"tensor(23.5773, device='cuda:0')",0.8081003994272686
8650,0.021828200668096542,0.04612357169389725,0.8566949367523193,25.37214469909668,0.05679263910214122,"tensor(24.2952, device='cuda:0')",0.8275382143572889
8660,0.03127157315611839,0.0698951929807663,0.7756103277206421,23.674518585205078,0.062033660653591255,"tensor(24.0469, device='cuda:0')",0.8067670597026302
8670,0.029395049437880516,0.06614060699939728,0.7868771553039551,23.302635192871094,0.06367643919191367,"tensor(23.7492, device='cuda:0')",0.7988110979431602
8680,0.03973186016082764,0.07227189838886261,0.7975679636001587,22.218769073486328,0.06711462287069325,"tensor(23.1370, device='cuda:0')",0.7983138442059596
8690,0.026866301894187927,0.05142369121313095,0.8503467440605164,23.757266998291016,0.06083825020766833,"tensor(23.3851, device='cuda:0')",0.8191270041477823
8700,0.03130669891834259,0.05899182707071304,0.8302676677703857,24.020401000976562,0.06009968095288622,"tensor(23.6392, device='cuda:0')",0.8235832695968237
8710,0.04126190394163132,0.07952823489904404,0.7674064636230469,22.50562858581543,0.06787110253134934,"tensor(23.1858, device='cuda:0')",0.8011125472073131
8720,0.05847117304801941,0.09762421250343323,0.7457636594772339,19.173261642456055,0.07977234652018289,"tensor(21.5808, device='cuda:0')",0.7789729921152814
8730,0.028359156101942062,0.06481939554214478,0.7893396615982056,23.7558536529541,0.07379116612896765,"tensor(22.4508, device='cuda:0')",0.7831196599084511
8740,0.03729073703289032,0.06260184943675995,0.8361536860466003,21.758407592773438,0.06931543945208457,"tensor(22.1739, device='cuda:0')",0.8043332703637108
8750,0.02745809778571129,0.061421677470207214,0.8027240037918091,23.89954376220703,0.06615793465933363,"tensor(22.8641, device='cuda:0')",0.8036895637349502
8760,0.08083641529083252,0.11375776678323746,0.7545568346977234,17.369054794311523,0.08519786750889516,"tensor(20.6661, device='cuda:0')",0.7840364721200594
8770,0.03980833292007446,0.09905283153057098,0.6639691591262817,22.19249725341797,0.0907398531175655,"tensor(21.2767, device='cuda:0')",0.7360095469225484
8780,0.03833436965942383,0.0890827402472496,0.7079237699508667,21.88979721069336,0.09007700796943914,"tensor(21.5219, device='cuda:0')",0.7247752361338757
8790,0.03915305435657501,0.09952884912490845,0.6589679718017578,22.347070693969727,0.09385774443162687,"tensor(21.8520, device='cuda:0')",0.6984523304010286
8800,0.05208483338356018,0.08152540028095245,0.8007123470306396,19.850990295410156,0.08892480677135711,"tensor(21.0516, device='cuda:0')",0.7393563370528731
8810,0.042942874133586884,0.06247105076909065,0.8594162464141846,21.101408004760742,0.07834330437045053,"tensor(21.0715, device='cuda:0')",0.7873803007973976
8820,0.036119356751441956,0.07672327756881714,0.7608610391616821,22.627771377563477,0.07769529364979717,"tensor(21.6940, device='cuda:0')",0.7767725961431113
8830,0.09131485223770142,0.11045318096876144,0.8129935264587402,15.32314682006836,0.09079844857738288,"tensor(19.1457, device='cuda:0')",0.7912609682693629
8840,0.03084436058998108,0.061010777950286865,0.81832355260849,24.41744041442871,0.07888338032654447,"tensor(21.2544, device='cuda:0')",0.8020860020050138
8850,0.0287509523332119,0.05034220218658447,0.8632928133010864,24.169021606445312,0.06746690907056047,"tensor(22.4202, device='cuda:0')",0.8265687265234428
8860,0.04265688359737396,0.07693205773830414,0.785967230796814,21.574810028076172,0.07125296853765795,"tensor(22.0821, device='cuda:0')",0.8103281282327913
8870,0.04110630601644516,0.09813674539327621,0.6737415194511414,21.80396842956543,0.08200647927990526,"tensor(21.9708, device='cuda:0')",0.7556934847201313
8880,0.05595394968986511,0.0921536311507225,0.7630476355552673,19.709938049316406,0.08606534002823216,"tensor(21.0665, device='cuda:0')",0.7586351450541857
8890,0.02270004153251648,0.04584860801696777,0.861557126045227,24.446868896484375,0.0699786472237264,"tensor(22.4186, device='cuda:0')",0.7998039374506023
8900,0.030722588300704956,0.05663323402404785,0.8397241830825806,24.491470336914062,0.06464048194385498,"tensor(23.2478, device='cuda:0')",0.8157720357033936
8910,0.03822782635688782,0.09388131648302078,0.6835047602653503,22.281208038330078,0.07633681575952131,"tensor(22.8611, device='cuda:0')",0.7628651255281762
8920,0.026736285537481308,0.04844162240624428,0.8647370338439941,24.03388786315918,0.0651787384182105,"tensor(23.3302, device='cuda:0')",0.8036138888545034
8930,0.026416784152388573,0.05099098011851311,0.850712239742279,23.731487274169922,0.05950363509833154,"tensor(23.4907, device='cuda:0')",0.8224532292096136
8940,0.0515298917889595,0.07638119161128998,0.8242136240005493,20.524276733398438,0.06625465770351491,"tensor(22.3042, device='cuda:0')",0.8231573871259878
8950,0.03020123764872551,0.06611784547567368,0.7902157306671143,24.7145938873291,0.06619993281237842,"tensor(23.2683, device='cuda:0')",0.8099807245424384
8960,0.0524195097386837,0.09254541248083115,0.7469509840011597,20.026872634887695,0.07673812467975952,"tensor(21.9717, device='cuda:0')",0.7847688283259269
8970,0.022187476977705956,0.04462588578462601,0.865620493888855,24.930435180664062,0.06389322912170611,"tensor(23.1552, device='cuda:0')",0.8171094945510982
8980,0.03561103343963623,0.06507354229688644,0.8170764446258545,23.374542236328125,0.06436535439177825,"tensor(23.2430, device='cuda:0')",0.8170962745810006
8990,0.031228234991431236,0.06291227787733078,0.810351550579071,24.336429595947266,0.06378412378599926,"tensor(23.6803, device='cuda:0')",0.8143983849802288
9000,0.028762107715010643,0.060738399624824524,0.8113564252853394,24.027217864990234,0.06256583412152936,"tensor(23.8191, device='cuda:0')",0.813181601102273
9010,0.10812632739543915,0.14540955424308777,0.7054575681686401,17.12852668762207,0.09570332217015272,"tensor(21.1429, device='cuda:0')",0.7700919879288199
9020,0.06906735897064209,0.09756529331207275,0.7884429693222046,19.086536407470703,0.09644811062692074,"tensor(20.3203, device='cuda:0')",0.7774323804861738
9030,0.07111133635044098,0.10733665525913239,0.7477620840072632,18.67090606689453,0.1008035284798054,"tensor(19.6606, device='cuda:0')",0.7655642618946096
9040,0.05168458819389343,0.0893176794052124,0.7601499557495117,20.437114715576172,0.0962091888499682,"tensor(19.9712, device='cuda:0')",0.7633985394365704
9050,0.04104916751384735,0.07194754481315613,0.8044589757919312,21.70648765563965,0.08650453123524338,"tensor(20.6653, device='cuda:0')",0.7798227139787147
9060,0.04939010739326477,0.08459272980690002,0.7745968103408813,21.195947647094727,0.08573981066390604,"tensor(20.8776, device='cuda:0')",0.7777323525235813
9070,0.04104278236627579,0.0733155682682991,0.7975932955741882,23.12089729309082,0.08077011370566327,"tensor(21.7749, device='cuda:0')",0.7856767297438241
9080,0.05082060396671295,0.07603438198566437,0.8231105208396912,19.8585205078125,0.0788758210176637,"tensor(21.0083, device='cuda:0')",0.800650246182171
9090,0.0495130717754364,0.07308223098516464,0.8326411247253418,21.49044418334961,0.07655838500466408,"tensor(21.2012, device='cuda:0')",0.8134465975994393
9100,0.04195864498615265,0.07248709350824356,0.8053991198539734,21.934925079345703,0.07492986840609588,"tensor(21.4947, device='cuda:0')",0.8102276065012529
9110,0.049412600696086884,0.08645734190940857,0.7653636932373047,20.95878791809082,0.07954085780742096,"tensor(21.2803, device='cuda:0')",0.7922820411956737
9120,0.04993511363863945,0.08308909833431244,0.7842949628829956,21.477325439453125,0.08096015401817755,"tensor(21.3591, device='cuda:0')",0.7890872098706024
9130,0.034163713455200195,0.06504036486148834,0.8114530444145203,23.215946197509766,0.07459223835550186,"tensor(22.1019, device='cuda:0')",0.7980335436881696
9140,0.0527450293302536,0.07462228834629059,0.8378686904907227,20.5490779876709,0.07460425835181735,"tensor(21.4807, device='cuda:0')",0.8139676024091909
9150,0.037533558905124664,0.07147081941366196,0.7927801609039307,22.273157119750977,0.07335088277655519,"tensor(21.7977, device='cuda:0')",0.8054926258070868
